-%-1MAPN  100  101 0.71477E-01 0.71504E-01-0.13878E-15
 2.74787E-01-4.25614E+00 5.64316E-01 6.22178E+00-2.34232E+00-2.75879E+00
 5.33248E+00 4.37685E+00-4.80621E-01      20   3
 5.05888E-02 5.93899E-02 6.80268E-02 7.58142E-02 8.20162E-02 8.59697E-02
 8.72176E-02 8.56104E-02 8.13413E-02 7.49030E-02 6.69804E-02 5.83185E-02
 4.96017E-02 4.13744E-02 3.40094E-02 2.77183E-02 2.25871E-02 1.86229E-02
 1.57958E-02 1.40718E-02 1.34329E-02 1.38842E-02 1.54504E-02 1.81596E-02
 2.20130E-02 2.69440E-02 3.27704E-02 3.91557E-02 4.55999E-02 5.14772E-02
 5.61270E-02 5.89835E-02 5.97050E-02 5.82601E-02 5.49366E-02 5.02687E-02
 4.49101E-02 3.94950E-02 3.45292E-02 3.03336E-02 2.70392E-02 2.46199E-02
 2.29413E-02 2.18107E-02 2.10190E-02 2.03727E-02 1.97141E-02 1.89335E-02
 1.79720E-02 1.68173E-02 1.54942E-02 1.40520E-02 1.25514E-02 1.10537E-02
 9.61267E-03 8.27016E-03 7.05447E-03 5.98133E-03 5.05593E-03 4.27564E-03
 3.63291E-03 3.11797E-03 2.72133E-03 2.43602E-03 2.25974E-03 2.19702E-03
 2.26159E-03 2.47925E-03 2.89133E-03 3.55912E-03 4.56954E-03 6.04280E-03
 8.14318E-03 1.10947E-02 1.52036E-02 2.08888E-02 2.87169E-02 3.94325E-02
 5.39666E-02 7.33995E-02 9.88564E-02 1.31317E-01 1.71314E-01 2.18476E-01
 2.70938E-01 3.24846E-01 3.74407E-01 4.12874E-01 4.34252E-01 4.34983E-01
 4.14944E-01 3.77482E-01 3.28481E-01 2.74708E-01 2.22082E-01 1.74629E-01
 2.59775E-02 3.30045E-02 4.14019E-02 5.11210E-02 6.19268E-02 7.33484E-02
 8.46656E-02 9.49553E-02 1.03206E-01 1.08495E-01 1.10177E-01 1.08040E-01
 1.02355E-01 9.38120E-02 8.33597E-02 7.20143E-02 6.06899E-02 5.00910E-02
 4.06768E-02 3.26801E-02 2.61619E-02 2.10753E-02 1.73233E-02 1.48011E-02
 1.34212E-02 1.31220E-02 1.38647E-02 1.56200E-02 1.83438E-02 2.19475E-02
 2.62646E-02 3.10253E-02 3.58523E-02 4.02895E-02 4.38665E-02 4.61877E-02
 4.70209E-02 4.63549E-02 4.44042E-02 4.15580E-02 3.82903E-02 3.50610E-02
 3.22360E-02 3.00410E-02 2.85530E-02 2.77185E-02 2.73877E-02 2.73545E-02
 2.73953E-02 2.73034E-02 2.69162E-02 2.61334E-02 2.49225E-02 2.33140E-02
 2.13866E-02 1.92480E-02 1.70144E-02 1.47935E-02 1.26743E-02 1.07211E-02
 8.97435E-03 7.45304E-03 6.15971E-03 5.08529E-03 4.21369E-03 3.52578E-03
 3.00286E-03 2.62947E-03 2.39607E-03 2.30155E-03 2.35593E-03 2.58349E-03
 3.02662E-03 3.75075E-03 4.85082E-03 6.46035E-03 8.76453E-03 1.20199E-02
 1.65832E-02 2.29504E-02 3.18031E-02 4.40511E-02 6.08503E-02 8.35719E-02
 1.13699E-01 1.52619E-01 2.01259E-01 2.59450E-01 3.25018E-01 3.93000E-01
 4.55738E-01 5.04412E-01 5.31410E-01 5.32346E-01 5.07066E-01 4.59690E-01
 3.97668E-01 3.29825E-01 2.63981E-01 2.05330E-01 3.00654E-02 3.85560E-02
 4.88204E-02 6.08344E-02 7.43343E-02 8.87451E-02 1.03153E-01 1.16357E-01
 1.27013E-01 1.33874E-01 1.36064E-01 1.33289E-01 1.25920E-01 1.14894E-01
 1.01487E-01 8.70414E-02 7.27403E-02 5.94689E-02 4.77768E-02 3.79136E-02
 2.99041E-02 2.36359E-02 1.89344E-02 1.56169E-02 1.35228E-02 1.25245E-02
 1.25245E-02 1.34433E-02 1.52004E-02 1.76914E-02 2.07657E-02 2.42103E-02
 2.77483E-02 3.10600E-02 3.38263E-02 3.57877E-02 3.68013E-02 3.68781E-02
 3.61837E-02 3.50033E-02 3.36793E-02 3.25417E-02 3.18476E-02 3.17423E-02
 3.22445E-02 3.32533E-02 3.45700E-02 3.59334E-02 3.70611E-02 3.76939E-02
 3.76363E-02 3.67848E-02 3.51394E-02 3.27944E-02 2.99145E-02 2.67006E-02
 2.33562E-02 2.00605E-02 1.69528E-02 1.41270E-02 1.16353E-02 9.49576E-03
 7.70189E-03 6.23129E-03 5.05297E-03 4.13302E-03 3.43900E-03 2.94336E-03
 2.62641E-03 2.47904E-03 2.50554E-03 2.72692E-03 3.18496E-03 3.94743E-03
 5.11527E-03 6.83271E-03 9.30253E-03 1.28093E-02 1.77538E-02 2.47003E-02
 3.44339E-02 4.80136E-02 6.68028E-02 9.24475E-02 1.26782E-01 1.71617E-01
 2.28307E-01 2.96905E-01 3.74890E-01 4.56074E-01 5.30893E-01 5.88670E-01
 6.20579E-01 6.21689E-01 5.91830E-01 5.35624E-01 4.61681E-01 3.80651E-01
 3.02282E-01 2.33053E-01 3.41550E-02 4.41451E-02 5.63437E-02 7.07614E-02
 8.71146E-02 1.04727E-01 1.22483E-01 1.38874E-01 1.52181E-01 1.60785E-01
 1.63534E-01 1.60043E-01 1.50799E-01 1.37027E-01 1.20382E-01 1.02577E-01
 8.50879E-02 6.89889E-02 5.49170E-02 4.31293E-02 3.36053E-02 2.61584E-02
 2.05301E-02 1.64563E-02 1.37035E-02 1.20812E-02 1.14396E-02 1.16571E-02
 1.26247E-02 1.42282E-02 1.63325E-02 1.87710E-02 2.13460E-02 2.38429E-02
 2.60587E-02 2.78392E-02 2.91146E-02 2.99218E-02 3.04034E-02 3.07833E-02
 3.13231E-02 3.22703E-02 3.38095E-02 3.60236E-02 3.88698E-02 4.21735E-02
 4.56418E-02 4.88970E-02 5.15304E-02 5.31679E-02 5.35352E-02 5.25073E-02
 5.01272E-02 4.65913E-02 4.22044E-02 3.73196E-02 3.22806E-02 2.73767E-02
 2.28206E-02 1.87437E-02 1.52070E-02 1.22182E-02 9.74951E-03 7.75303E-03
 6.17227E-03 4.94989E-03 4.03298E-03 3.37673E-03 2.94730E-03 2.72442E-03
 2.70410E-03 2.90182E-03 3.35655E-03 4.13610E-03 5.34454E-03 7.13321E-03
 9.71736E-03 1.34021E-02 1.86212E-02 2.59907E-02 3.63742E-02 5.09460E-02
 7.12309E-02 9.90933E-02 1.36655E-01 1.86086E-01 2.49108E-01 3.25954E-01
 4.13749E-01 5.05188E-01 5.89135E-01 6.53627E-01 6.89139E-01 6.90377E-01
 6.57157E-01 5.94444E-01 5.11511E-01 4.20253E-01 3.31994E-01 2.54376E-01
 3.79729E-02 4.93862E-02 6.34376E-02 8.01795E-02 9.93194E-02 1.20092E-01
 1.41185E-01 1.60784E-01 1.76779E-01 1.87158E-01 1.90475E-01 1.86244E-01
 1.75078E-01 1.58515E-01 1.38606E-01 1.17448E-01 9.68127E-02 7.79538E-02
 6.15846E-02 4.79601E-02 3.70081E-02 2.84652E-02 2.19896E-02 1.72385E-02
 1.39101E-02 1.17577E-02 1.05863E-02 1.02410E-02 1.05917E-02 1.15193E-02
 1.29030E-02 1.46142E-02 1.65162E-02 1.84744E-02 2.03735E-02 2.21415E-02
 2.37709E-02 2.53320E-02 2.69716E-02 2.88955E-02 3.13361E-02 3.45100E-02
 3.85704E-02 4.35606E-02 4.93736E-02 5.57289E-02 6.21751E-02 6.81285E-02
 7.29498E-02 7.60499E-02 7.70019E-02 7.56289E-02 7.20387E-02 6.65948E-02
 5.98344E-02 5.23607E-02 4.47408E-02 3.74343E-02 3.07590E-02 2.48922E-02
 1.98953E-02 1.57471E-02 1.23773E-02 9.69237E-03 7.59332E-03 5.98611E-03
 4.78753E-03 3.92831E-03 3.35524E-03 3.03293E-03 2.94596E-03 3.10159E-03
 3.53340E-03 4.30643E-03 5.52455E-03 7.34163E-03 9.97890E-03 1.37522E-02
 1.91131E-02 2.67062E-02 3.74384E-02 5.25483E-02 7.36509E-02 1.02735E-01
 1.42090E-01 1.94095E-01 2.60692E-01 3.42207E-01 4.35527E-01 5.32652E-01
 6.21558E-01 6.89679E-01 7.27184E-01 7.28496E-01 6.93416E-01 6.27185E-01
 5.39375E-01 4.42454E-01 3.48626E-01 2.66252E-01 4.12352E-02 5.38653E-02
 6.95105E-02 8.82663E-02 1.09840E-01 1.33397E-01 1.57457E-01 1.79929E-01
 1.98345E-01 2.10325E-01 2.14149E-01 2.09238E-01 1.96322E-01 1.77231E-01
 1.54389E-01 1.30244E-01 1.06832E-01 8.55607E-02 6.72017E-02 5.20000E-02
 3.98326E-02 3.03658E-02 2.31835E-02 1.78747E-02 1.40795E-02 1.15046E-02
 9.91955E-03 9.14436E-03 9.03525E-03 9.47182E-03 1.03475E-02 1.15643E-02
 1.30335E-02 1.46814E-02 1.64614E-02 1.83685E-02 2.04536E-02 2.28324E-02
 2.56854E-02 2.92454E-02 3.37712E-02 3.95062E-02 4.66226E-02 5.51552E-02
 6.49341E-02 7.55337E-02 8.62578E-02 9.61845E-02 1.04281E-01 1.09581E-01
 1.11381E-01 1.09403E-01 1.03857E-01 9.53904E-02 8.49277E-02 7.34800E-02
 6.19675E-02 5.11053E-02 4.13577E-02 3.29532E-02 2.59342E-02 2.02192E-02
 1.56607E-02 1.20879E-02 9.33349E-03 7.24734E-03 5.70214E-03 4.59457E-03
 3.84530E-03 3.39908E-03 3.22541E-03 3.32028E-03 3.70907E-03 4.45099E-03
 5.64600E-03 7.44549E-03 1.00694E-02 1.38330E-02 1.91885E-02 2.67813E-02
 3.75206E-02 5.26480E-02 7.37832E-02 1.02921E-01 1.42359E-01 1.94487E-01
 2.61257E-01 3.43001E-01 4.36592E-01 5.33995E-01 6.23144E-01 6.91444E-01
 7.29051E-01 7.30372E-01 6.95204E-01 6.28806E-01 5.40763E-01 4.43567E-01
 3.49461E-01 2.66843E-01 4.36861E-02 5.71987E-02 7.40018E-02 9.42251E-02
 1.17581E-01 1.43187E-01 1.69444E-01 1.94053E-01 2.14275E-01 2.27447E-01
 2.31639E-01 2.26201E-01 2.11955E-01 1.90954E-01 1.65909E-01 1.39537E-01
 1.14069E-01 9.10241E-02 7.12113E-02 5.48635E-02 4.18165E-02 3.16831E-02
 2.39918E-02 1.82809E-02 1.41484E-02 1.12678E-02 9.38432E-03 8.30199E-03
 7.86981E-03 7.96997E-03 8.50976E-03 9.41752E-03 1.06429E-02 1.21614E-02
 1.39829E-02 1.61625E-02 1.88122E-02 2.21101E-02 2.63041E-02 3.17039E-02
 3.86578E-02 4.75054E-02 5.85034E-02 7.17268E-02 8.69575E-02 1.03586E-01
 1.20561E-01 1.36431E-01 1.49513E-01 1.58189E-01 1.61265E-01 1.58277E-01
 1.49611E-01 1.36397E-01 1.20217E-01 1.02745E-01 8.54481E-02 6.94091E-02
 5.52823E-02 4.33392E-02 3.35647E-02 2.57657E-02 1.96646E-02 1.49667E-02
 1.13998E-02 8.73101E-03 6.77018E-03 5.36759E-03 4.40964E-03 3.81561E-03
 3.53592E-03 3.55211E-03 3.87843E-03 4.56519E-03 5.70468E-03 7.44079E-03
 9.98474E-03 1.36403E-02 1.88422E-02 2.62098E-02 3.66126E-02 5.12339E-02
 7.16110E-02 9.96257E-02 1.37423E-01 1.87201E-01 2.50711E-01 3.28200E-01
 4.16761E-01 5.08996E-01 5.93646E-01 6.58656E-01 6.94457E-01 6.95720E-01
 6.62259E-01 5.99067E-01 5.15460E-01 4.23416E-01 3.34374E-01 2.56068E-01
 4.51425E-02 5.91032E-02 7.64868E-02 9.74401E-02 1.21679E-01 1.48299E-01
 1.75641E-01 2.01304E-01 2.22411E-01 2.36159E-01 2.40511E-01 2.34781E-01
 2.19839E-01 1.97854E-01 1.71682E-01 1.44176E-01 1.17667E-01 9.37259E-02
 7.31799E-02 5.62530E-02 4.27589E-02 3.22818E-02 2.43215E-02 1.83899E-02
 1.40630E-02 1.09974E-02 8.92606E-03 7.64650E-03 7.00693E-03 6.89575E-03
 7.23462E-03 7.97535E-03 9.10056E-03 1.06279E-02 1.26181E-02 1.51853E-02
 1.85113E-02 2.28585E-02 2.85810E-02 3.61230E-02 4.59965E-02 5.87241E-02
 7.47379E-02 9.42342E-02 1.16997E-01 1.42217E-01 1.68357E-01 1.93158E-01
 2.13875E-01 2.27779E-01 2.32819E-01 2.28194E-01 2.14593E-01 1.93985E-01
 1.69063E-01 1.42580E-01 1.16835E-01 9.34166E-02 7.31924E-02 5.64329E-02
 4.29922E-02 3.24839E-02 2.44248E-02 1.83328E-02 1.37821E-02 1.04218E-02
 7.97592E-03 6.23319E-03 5.03617E-03 4.27255E-03 3.86950E-03 3.79096E-03
 4.03724E-03 4.64689E-03 5.70110E-03 7.33167E-03 9.73453E-03 1.31918E-02
 1.81056E-02 2.50452E-02 3.48045E-02 4.84562E-02 6.73823E-02 9.32542E-02
 1.27938E-01 1.73287E-01 2.30694E-01 3.00234E-01 3.79348E-01 4.61728E-01
 5.37632E-01 5.96222E-01 6.28582E-01 6.29737E-01 5.99513E-01 5.42569E-01
 4.67594E-01 3.85389E-01 3.05872E-01 2.35634E-01 4.55311E-02 5.94553E-02
 7.67698E-02 9.76158E-02 1.21707E-01 1.48143E-01 1.75274E-01 2.00719E-01
 2.21626E-01 2.35219E-01 2.39481E-01 2.33736E-01 2.18848E-01 1.96969E-01
 1.70931E-01 1.43565E-01 1.17184E-01 9.33506E-02 7.28873E-02 5.60179E-02
 4.25574E-02 3.20919E-02 2.41225E-02 1.81623E-02 1.37875E-02 1.06547E-02
 8.49788E-03 7.11690E-03 6.36541E-03 6.14152E-03 6.38225E-03 7.06158E-03
 8.19214E-03 9.83046E-03 1.20863E-02 1.51368E-02 1.92458E-02 2.47863E-02
 3.22621E-02 4.23166E-02 5.57129E-02 7.32660E-02 9.57126E-02 1.23511E-01
 1.56568E-01 1.93911E-01 2.33368E-01 2.71457E-01 3.03716E-01 3.25587E-01
 3.33608E-01 3.26431E-01 3.05231E-01 2.73349E-01 2.35299E-01 1.95579E-01
 1.57749E-01 1.24072E-01 9.55996E-02 7.24859E-02 5.43191E-02 4.03959E-02
 2.99240E-02 2.21535E-02 1.64444E-02 1.22870E-02 9.29190E-03 7.16928E-03
 5.70757E-03 4.75659E-03 4.21623E-03 4.02995E-03 4.18173E-03 4.69593E-03
 5.63978E-03 7.12925E-03 9.33979E-03 1.25242E-02 1.70404E-02 2.33905E-02
 3.22668E-02 4.45953E-02 6.15548E-02 8.45456E-02 1.15087E-01 1.54610E-01
 2.04085E-01 2.63364E-01 3.30241E-01 3.99631E-01 4.63686E-01 5.13381E-01
 5.40962E-01 5.41969E-01 5.16246E-01 4.67970E-01 4.04720E-01 3.35512E-01
 2.68350E-01 2.08536E-01 4.49081E-02 5.83231E-02 7.49335E-02 9.48537E-02
 1.17790E-01 1.42871E-01 1.68526E-01 1.92511E-01 2.12158E-01 2.24880E-01
 2.28807E-01 2.23312E-01 2.09204E-01 1.88488E-01 1.63808E-01 1.37820E-01
 1.12707E-01 8.99597E-02 7.03760E-02 5.41861E-02 4.12289E-02 3.11214E-02
 2.33956E-02 1.75918E-02 1.33078E-02 1.02166E-02 8.06496E-03 6.66344E-03
 5.87670E-03 5.61577E-03 5.83420E-03 6.52775E-03 7.73762E-03 9.55789E-03
 1.21484E-02 1.57547E-02 2.07371E-02 2.76067E-02 3.70625E-02 5.00161E-02
 6.75794E-02 9.09947E-02 1.21484E-01 1.59994E-01 2.06781E-01 2.60804E-01
 3.19023E-01 3.76065E-01 4.24801E-01 4.57976E-01 4.70190E-01 4.59380E-01
 4.27353E-01 3.79319E-01 3.22467E-01 2.63990E-01 2.09408E-01 1.61913E-01
 1.22665E-01 9.14817E-02 6.74591E-02 4.93974E-02 3.60633E-02 2.63435E-02
 1.93180E-02 1.42730E-02 1.06772E-02 8.14506E-03 6.40091E-03 5.25085E-03
 4.56406E-03 4.26124E-03 4.30826E-03 4.71347E-03 5.52812E-03 6.84977E-03
 8.82990E-03 1.16872E-02 1.57289E-02 2.13801E-02 2.92191E-02 4.00079E-02
 5.47013E-02 7.44097E-02 1.00294E-01 1.33373E-01 1.74217E-01 2.22469E-01
 2.76239E-01 3.31567E-01 3.82485E-01 4.22041E-01 4.44067E-01 4.44908E-01
 4.24435E-01 3.86073E-01 3.35862E-01 2.80759E-01 2.26847E-01 1.78238E-01
 4.34523E-02 5.59570E-02 7.13271E-02 8.96349E-02 1.10580E-01 1.33344E-01
 1.56492E-01 1.78014E-01 1.95548E-01 2.06825E-01 2.10213E-01 2.05172E-01
 1.92412E-01 1.73695E-01 1.51352E-01 1.27741E-01 1.04829E-01 8.39786E-02
 6.59421E-02 5.09582E-02 3.89056E-02 2.94546E-02 2.21917E-02 1.67055E-02
 1.26329E-02 9.67671E-03 7.60614E-03 6.24950E-03 5.48683E-03 5.24470E-03
 5.49425E-03 6.25282E-03 7.58934E-03 9.63493E-03 1.26008E-02 1.68065E-02
 2.27217E-02 3.10200E-02 4.26377E-02 5.88199E-02 8.11279E-02 1.11386E-01
 1.51535E-01 2.03326E-01 2.67675E-01 3.43510E-01 4.26395E-01 5.07961E-01
 5.77349E-01 6.24222E-01 6.41410E-01 6.26272E-01 5.81122E-01 5.12859E-01
 4.31676E-01 3.48496E-01 2.71922E-01 2.06654E-01 1.53946E-01 1.12982E-01
 8.20466E-02 5.92080E-02 4.26359E-02 3.07534E-02 2.22955E-02 1.63028E-02
 1.20767E-02 9.12121E-03 7.08799E-03 5.73522E-03 4.89906E-03 4.47610E-03
 4.41306E-03 4.70139E-03 5.37521E-03 6.51234E-03 8.23869E-03 1.07371E-02
 1.42621E-02 1.91604E-02 2.58949E-02 3.50651E-02 4.74069E-02 6.37547E-02
 8.49445E-02 1.11646E-01 1.44117E-01 1.81872E-01 2.23309E-01 2.65414E-01
 3.03845E-01 3.33589E-01 3.50157E-01 3.50851E-01 3.35570E-01 3.06845E-01
 2.69074E-01 2.27267E-01 1.85842E-01 1.47910E-01 4.14351E-02 5.27436E-02
 6.64960E-02 8.27163E-02 1.01103E-01 1.20913E-01 1.40891E-01 1.59317E-01
 1.74208E-01 1.83682E-01 1.86398E-01 1.81918E-01 1.70837E-01 1.54618E-01
 1.35212E-01 1.14612E-01 9.45080E-02 7.61000E-02 6.00721E-02 4.66672E-02
 3.58100E-02 2.72366E-02 2.06025E-02 1.55582E-02 1.17913E-02 9.04361E-03
 7.11334E-03 5.85129E-03 5.15605E-03 4.97141E-03 5.28663E-03 6.14018E-03
 7.62769E-03 9.91632E-03 1.32687E-02 1.80813E-02 2.49412E-02 3.47008E-02
 4.85630E-02 6.81570E-02 9.55810E-02 1.33394E-01 1.84513E-01 2.51840E-01
 3.37194E-01 4.39194E-01 5.50839E-01 6.59432E-01 7.50615E-01 8.12470E-01
 8.35560E-01 8.15249E-01 7.55654E-01 6.66038E-01 5.58127E-01 4.46204E-01
 3.43237E-01 2.56648E-01 1.88126E-01 1.35989E-01 9.73692E-02 6.93386E-02
 4.93130E-02 3.51639E-02 2.52304E-02 1.82778E-02 1.34234E-02 1.00514E-02
 7.73660E-03 6.18732E-03 5.20607E-03 4.66521E-03 4.49233E-03 4.66188E-03
 5.19074E-03 6.13685E-03 7.60068E-03 9.73002E-03 1.27288E-02 1.68700E-02
 2.25104E-02 3.01009E-02 4.01826E-02 5.33505E-02 7.01727E-02 9.10540E-02
