  0.00   0.22475028600000   0.24247353400000   0.21981902500000   0.22359460400000   0.22072293800000
  0.10   0.22422719300000   0.22939466900000   0.22778685600000   0.23455515900000   0.22959002200000
  0.20   0.21861570200000   0.22624218700000   0.23434167200000   0.22455852900000   0.21760045500000
  0.30   0.21926044300000   0.22816356800000   0.22627190700000   0.22938745500000   0.22408168100000
  0.40   0.21516794700000   0.21489020500000   0.22872689600000   0.22727422300000   0.23658156500000
  0.50   0.20880457200000   0.21755764700000   0.23051442100000   0.23157306700000   0.22939361800000
  0.60   0.22341474300000   0.22466256800000   0.22945507500000   0.23679402700000   0.23555504400000
  0.70   0.21403536500000   0.21229719300000   0.22887820500000   0.23029244700000   0.23300761400000
  0.80   0.20745257600000   0.20996739800000   0.22765532200000   0.23271576200000   0.24124436900000
  0.90   0.20775291400000   0.22629610100000   0.22244619400000   0.22833083800000   0.23199955100000
  1.00   0.19698973600000   0.21674981800000   0.21243189700000   0.22780952700000   0.22196126900000
  1.10   0.20721147300000   0.21894751600000   0.20920428100000   0.22044648700000   0.20721155500000
  1.20   0.20276168200000   0.21106736500000   0.20005995000000   0.21334237500000   0.20454656400000
  1.30   0.19742545900000   0.20126216600000   0.19663613600000   0.20046284500000   0.19377544600000
  1.40   0.18705585500000   0.17677821200000   0.17856748900000   0.18301595200000   0.18201755200000
  1.50   0.17217077000000   0.16737704600000   0.17117611300000   0.17030765500000   0.17022474900000
  1.60   0.15385248200000   0.14993711400000   0.15831319900000   0.15466638800000   0.15817572100000
  1.70   0.14326777800000   0.13550722500000   0.14071547800000   0.13767337000000   0.14135282100000
  1.80   0.13860412300000   0.12717882600000   0.12887978700000   0.12554092000000   0.13367700200000
  1.90   0.11791997200000   0.11615799500000   0.11364404500000   0.11434197000000   0.11811420100000
  2.00   0.11164606000000   0.10999356400000   0.10008270800000   0.10323089200000   0.10868212300000
  2.10   0.10007498700000   0.09243738000000   0.09458980400000   0.09559365800000   0.09358261400000
  2.20   0.08667884000000   0.08483241800000   0.09078878000000   0.08653213400000   0.08317813700000
  2.30   0.07916958000000   0.08624138700000   0.07828326700000   0.07676006400000   0.08268071700000
  2.40   0.07079061300000   0.07174545600000   0.07342269400000   0.06857691800000   0.06723069400000
  2.50   0.06897894900000   0.06479736000000   0.06555410300000   0.05907351400000   0.05998565400000
  2.60   0.05609791100000   0.06237076800000   0.06113232300000   0.05739156800000   0.05591832500000
  2.70   0.05120730300000   0.05729662400000   0.04917066300000   0.04821209000000   0.04739559300000
  2.80   0.04896942400000   0.04633084600000   0.04080464700000   0.04275597000000   0.04247381800000
  2.90   0.04938410700000   0.04398352100000   0.04453511700000   0.04324312100000   0.04001731200000
  3.00   0.04247672200000   0.03723550800000   0.03911783200000   0.03830853700000   0.03533279500000
  3.10   0.03925063700000   0.03536294700000   0.02929494500000   0.03297971500000   0.03407829200000
  3.20   0.03539435800000   0.03106784800000   0.03221083900000   0.03410878700000   0.02707232100000
  3.30   0.03105925700000   0.02834022200000   0.03089948500000   0.02680461200000   0.02658632600000
  3.40   0.03035815900000   0.02461169100000   0.02507505700000   0.02004079400000   0.02295057500000
  3.50   0.02386197700000   0.02425167400000   0.01983516800000   0.02244510300000   0.02092326600000
  3.60   0.02262482600000   0.02000929700000   0.02038253400000   0.01676846100000   0.01926702200000
  3.70   0.01859939900000   0.01798021000000   0.01910590900000   0.01983423400000   0.01999480900000
  3.80   0.02028360300000   0.01457180300000   0.01848742100000   0.01552395300000   0.01306360000000
  3.90   0.01700855300000   0.01399316300000   0.01420375700000   0.01094288100000   0.01418412400000
  4.00   0.01920677400000   0.01641729100000   0.01621617400000   0.01330218100000   0.00874710300000
  4.10   0.00980026200000   0.01556963300000   0.01094556400000   0.01481825600000   0.01085522700000
  4.20   0.01661916600000   0.01233177700000   0.01386526400000   0.01097805300000   0.01497545100000
  4.30   0.01283812000000   0.01046824200000   0.01179112000000   0.00761651700000   0.00857478300000
  4.40   0.01295160800000   0.01036485200000   0.01114106500000   0.00573327900000   0.00765918500000
  4.50   0.01234312100000   0.00880617100000   0.00633407100000   0.01017208500000   0.00736697800000
  4.60   0.01026873100000   0.00625906700000   0.00763128800000   0.00759680600000   0.00379290400000
  4.70   0.01343457000000   0.00734143100000   0.00673457100000   0.00440487200000   0.00738466600000
  4.80   0.00828895200000   0.00877311400000   0.00542350900000   0.00812745300000   0.00740617100000
  4.90   0.00582849500000   0.00745190900000   0.00716130100000   0.00433091900000   0.00835685900000
  5.00   0.00872642000000   0.00611969800000   0.00427205000000   0.00693183900000   0.00575290500000
  5.10   0.00669087800000   0.00444600700000   0.00748063800000   0.00694267400000   0.00618094300000
  5.20   0.00762044100000   0.00733064200000   0.00571343800000   0.00552794400000   0.00242733900000
  5.30   0.00476602700000   0.00487845500000   0.00434901500000   0.00427624400000   0.00747456600000
  5.40   0.00630601800000   0.00119159400000   0.00188736900000   0.00130360700000   0.00297024800000
  5.50   0.00544063000000   0.00318873400000   0.00221736400000   0.00175868300000   0.00241088100000
  5.60   0.00144909400000   0.00416084200000   0.00255095200000   0.00324647000000   0.00220261900000
  5.70   0.00162499500000   0.00095798000000   0.00027038600000   0.00306486600000   0.00551249800000
  5.80   0.00257004800000   0.00310526800000   0.00011963500000   0.00218165500000   0.00048809600000
  5.90   0.00127452000000   0.00140084200000   0.00322330100000  -0.00014379500000   0.00321250400000
  6.00   0.00216079100000   0.00588231600000   0.00461325000000   0.00247911000000   0.00312886600000
  6.10   0.00212238200000   0.00242920700000   0.00264890800000   0.00173966900000   0.00260835500000
  6.20  -0.00151919000000   0.00088651400000   0.00202740500000   0.00241138600000   0.00016809800000
  6.30  -0.00101432500000   0.00500196700000   0.00200600600000  -0.00009940770000   0.00119900900000
  6.40   0.00027428000000   0.00249455400000   0.00124417400000   0.00028878200000   0.00282335000000
  6.50   0.00078141700000   0.00161488200000   0.00432354300000   0.00063179200000   0.00407635200000
  6.60   0.00541049500000   0.00225348100000  -0.00003309980000   0.00301244100000   0.00192476700000
  6.70   0.00437785000000   0.00065359900000   0.00278110200000  -0.00153167900000   0.00056875400000
  6.80   0.00138452900000   0.00009454920000   0.00100200700000   0.00306775100000  -0.00187981500000
  6.90   0.00460296800000  -0.00022689800000   0.00113885600000   0.00084333000000   0.00429762000000
  7.00   0.00472353500000   0.00317129400000   0.00116129700000  -0.00053285700000  -0.00010403900000
  7.10   0.00482879800000   0.00272278700000  -0.00004494250000   0.00097632200000   0.00122460700000
  7.20   0.00326723900000   0.00243731900000   0.00161406900000   0.00084578600000   0.00266460500000
